"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","wmx_module__c","nFORCE__Primary_Button_Text__c"
"a2D6g0000000mmgEAA","0056g000003hlBjAAI","","0270","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","4020.0","a2E6g0000001aYLEAY","a2E6g0000001aYSEAY","a2D6g0000000mmgEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmhEAA","0056g000003hlBjAAI","","0271","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","4020.0","a2E6g0000001aYLEAY","a2E6g0000001aYSEAY","a2D6g0000000mmhEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmiEAA","0056g000003hlBjAAI","","0272","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","4520.0","a2E6g0000001aZtEAI","a2E6g0000001aZsEAI","76921586894797455","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmjEAA","0056g000003hlBjAAI","","0273","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","10020.0","a2E6g0000001aZtEAI","a2E6g0000001aZsEAI","a2D6g0000000mmjEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmkEAA","0056g000003hlBjAAI","","0274","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","10020.0","a2E6g0000001aZtEAI","a2E6g0000001aZsEAI","a2D6g0000000mmkEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmlEAA","0056g000003hlBjAAI","","0275","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","9500120.0","","a2E6g0000001aYHEAY","a2D6g0000000mmlEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmmEAA","0056g000003hlBjAAI","","0276","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","9000080.0","","a2E6g0000001aYHEAY","a2D6g0000000mmmEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmnEAA","0056g000003hlBjAAI","","0277","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","9000080.0","","a2E6g0000001aYHEAY","a2D6g0000000mmnEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmoEAA","0056g000003hlBjAAI","","0278","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","9000080.0","","a2E6g0000001aYHEAY","a2D6g0000000mmoEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmpEAA","0056g000003hlBjAAI","","0279","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","6020.0","a2E6g0000001aYOEAY","a2E6g0000001aYTEAY","a2D6g0000000mmpEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmqEAA","0056g000003hlBjAAI","","0280","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","6020.0","a2E6g0000001aYOEAY","a2E6g0000001aYTEAY","a2D6g0000000mmqEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmrEAA","0056g000003hlBjAAI","","0281","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","6020.0","a2E6g0000001aYOEAY","a2E6g0000001aYTEAY","a2D6g0000000mmrEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmsEAA","0056g000003hlBjAAI","","0282","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","2020.0","a2E6g0000001aYREAY","a2E6g0000001aYUEAY","a2D6g0000000mmsEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmtEAA","0056g000003hlBjAAI","","0283","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","2020.0","a2E6g0000001aYREAY","a2E6g0000001aYUEAY","a2D6g0000000mmtEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmuEAA","0056g000003hlBjAAI","","0284","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","2020.0","a2E6g0000001aYREAY","a2E6g0000001aYUEAY","a2D6g0000000mmuEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmvEAA","0056g000003hlBjAAI","","0285","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","2020.0","a2E6g0000001aYREAY","a2E6g0000001aYUEAY","a2D6g0000000mmvEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mmwEAA","0056g000003hlBjAAI","","0286","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","true","16010.0","a2E6g0000001aYWEAY","a2E6g0000001aYVEAY","a2D6g0000000mmwEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmxEAA","0056g000003hlBjAAI","","0287","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","16010.0","a2E6g0000001aYWEAY","a2E6g0000001aYVEAY","a2D6g0000000mmxEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmyEAA","0056g000003hlBjAAI","","0288","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","16010.0","a2E6g0000001aYWEAY","a2E6g0000001aYVEAY","a2D6g0000000mmyEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mmzEAA","0056g000003hlBjAAI","","0297","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","16020.0","a2E6g0000001aYWEAY","a2E6g0000001aYWEAY","a2D6g0000000mmzEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn0EAA","0056g000003hlBjAAI","","0298","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","16020.0","a2E6g0000001aYWEAY","a2E6g0000001aYWEAY","a2D6g0000000mn0EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn1EAA","0056g000003hlBjAAI","","0299","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","16020.0","a2E6g0000001aYWEAY","a2E6g0000001aYWEAY","a2D6g0000000mn1EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn2EAA","0056g000003hlBjAAI","","0300","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","16510.0","a2E6g0000001abpEAA","a2E6g0000001abpEAA","a2D6g0000000mn2EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn3EAA","0056g000003hlBjAAI","","0301","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","16000.0","","a2E6g0000001aYWEAY","a2D6g0000000mn3EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn4EAA","0056g000003hlBjAAI","","0302","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","16000.0","","a2E6g0000001aYWEAY","a2D6g0000000mn4EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn5EAA","0056g000003hlBjAAI","","0303","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","1180.0","a2E6g0000001aa0EAA","a2E6g0000001aYQEAY","a2D6g0000000mn5EAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mn6EAA","0056g000003hlBjAAI","","0304","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1070.0","a2E6g0000001aa0EAA","a2E6g0000001aYQEAY","a2D6g0000000mn6EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mn7EAA","0056g000003hlBjAAI","","0305","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","1180.0","a2E6g0000001aa0EAA","a2E6g0000001aYQEAY","a2D6g0000000mn7EAA","false","","false","false","false","false","false","","","","","","false","",""
