"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Category_Name__c","nFORCE__Is_Active__c","nFORCE__Key__c","nFORCE__Value__c","nFORCE__Description__c","nFUSE__Is_Encrypted__c","nFUSE__Value_Data_Type__c","nFORCE__Institution_ID__c","wmx_module__c"
"a1T6g0000001ofFEAQ","","26514543_FC2F_459B_8886_0B3B1158D64B","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","2020-01-24T21:56:41.000Z","0056g000003hlI1AAI","","document manager","true","Classic Document Manager Enabled","false","This system property enables the Classic version of Document Manager. You must set the the Value to false if the financial institution is using Universal Loan Document Manager.","false","","",""
"a1T6g0000001ofGEAQ","","CIP Loan","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_products","true","loan","LLC_BI__Loan__c","","false","","",""
"a1T6g0000001ofHEAQ","","CIT Borrower","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Borrower","Borrower Household","","false","","",""
"a1T6g0000001ofIEAQ","","CIT Co-Borrower","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Co-Borrower","Borrower Household","","false","","",""
"a1T6g0000001ofJEAQ","","CIT Guarantor","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Guarantor","Guarantor Household","","false","","",""
"a1T6g0000001ofKEAQ","","CIT Limited Guarantor","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Limited Guarantor","Guarantor Household","","false","","",""
"a1T6g0000001ofLEAQ","","ITP Borrower","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Borrower","10","","false","","",""
"a1T6g0000001ofMEAQ","","ITP Co-Borrower","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Co-Borrower","20","","false","","",""
"a1T6g0000001ofNEAQ","","ITP Guarantor","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Guarantor","30","","false","","",""
"a1T6g0000001ofOEAQ","","ITP Limited Guarantor","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Limited Guarantor","40","","false","","",""
"a1T6g0000001ofPEAQ","","ITP Related Entity","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Related Entity","50","","false","","",""
"a1T6g0000001ofQEAQ","","ITP Borrower Household","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Borrower Household","60","","false","","",""
"a1T6g0000001ofREAQ","","ITP Guarantor Household","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Guarantor Household","70","","false","","",""
"a1T6g0000001ofSEAQ","","CI Primary","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Primary","Deposit Household","","false","","",""
"a1T6g0000001ofTEAQ","","CI Secondary","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_types","true","Secondary","Deposit Household","","false","","",""
"a1T6g0000001ofUEAQ","","CI Deposits","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","connected_involvement_products","true","deposit","LLC_BI__Deposit__c","","false","","",""
"a1T6g0000001ofVEAQ","","EnableApprovalPropagationDeposit","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","complex_deal_support","true","propagate_actions.deposits","true","","false","","",""
"a1T6g0000001ofWEAQ","","Primary Precedence","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Primary","80","","false","","",""
"a1T6g0000001ofXEAQ","","Secondary Precedence","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Secondary","90","","false","","",""
"a1T6g0000001ofYEAQ","","Deposit Household Precedence","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","involvement_type_precedence","true","Deposit Household","100","","false","","",""
"a1T6g0000002q3gEAA","","08522F58_4449_401A_8B2C_701152333517","00D6g0000052B2qEAE","2020-04-03T15:42:16.000Z","0056g000003hlHUAAY","2020-04-03T15:42:16.000Z","0056g000003hlHUAAY","","Deposit Account Opening","false","Display Default Product Lines","","This system property contains a list of deposit product lines in a comma delimited list which display regardless of the Relationship Type in the New Deposit workflow. On installation, the system sets Is Active to false and the value to null.","false","","",""
"a1T6g0000002q3hEAA","","21047C78_371C_426C_BC47_3E6C375F620A","00D6g0000052B2qEAE","2020-04-03T15:42:16.000Z","0056g000003hlHUAAY","2020-04-03T15:42:16.000Z","0056g000003hlHUAAY","","Deposit Account Opening","true","Auto Generate Authorized Signer","false","This system property sets the system to auto-generate an Authorized Signer record for the Primary Owner on a Deposit Account. On installation, the system sets the value to false","false","","",""
"a1T6g0000002q95EAA","","adjust_batch_processing_size","00D6g0000052B2qEAE","2020-04-06T14:19:37.000Z","0056g000003hlBjAAI","2020-04-06T14:19:37.000Z","0056g000003hlBjAAI","","smart_checklist","true","adjust_batch_processing_size","Enter a number fewer than 200. The value determines the number of records processed per job.","When active, the system property adjusts the batch processing size to the size of the value. ​","false","","",""
"a1T6g0000002q9AEAQ","","722E5719_400D_420F_B26F_5B6C667F477E","00D6g0000052B2qEAE","2020-04-06T14:20:17.000Z","0056g000005SeBgAAK","2020-04-06T14:20:17.000Z","0056g000005SeBgAAK","","CBC.SECRETSTORE","true","cbc.secret-store-upgraded","upgraded","","false","","",""
"a1T6g0000002q9FEAQ","","3B6A0B53_3721_451C_BD17_3221372F7361","00D6g0000052B2qEAE","2020-04-06T14:21:53.000Z","0056g000003hlBjAAI","2020-04-06T14:21:53.000Z","0056g000003hlBjAAI","","TS_FORCE_CACHE","true","cache_hash","4/6/2020, 7:21 AM","","false","","",""
"a1T6g000000NsyjEAC","","05395E5E483F4068B1154A086F2D5D3A","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","HTTP.Verb","POST","","false","","",""
"a1T6g000000NsykEAC","","5D775863421F4E37AA3B516D3A181B50","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","HTTP.TimeOut","120000","","false","","",""
"a1T6g000000NsylEAC","","722F457C22204F49AC1B04075E0F4C0C","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_CONSUMER_KEY","3MVG9LBJLApeX_PBLjVIj3tg9hiarFhhxhU1R2bD1fJQyCHC9j8CdrUtYMq6lWMN1Si9uKeWMmzrqMf0TzmJC","","false","","",""
"a1T6g000000NsymEAC","","375D027248384816A12F5A7F55307E6D","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_CONSUMER_SECRET","878B2494E7B43DF1C0ADDE8CA1AF254EC234730BA451749C667E35857F7BC276","","false","","",""
"a1T6g000000NsynEAC","","4830076E7C0A4B1488523642582A2F0F","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_REDIRECT_URL","https://login.salesforce.com/apex/nBIDC__Configure_OAuth2_Provider?providerName=REST+Analytics+Communicator","","false","","",""
"a1T6g000000NsyoEAC","","37716D7406534339A75169032B48141B","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_AUTH_URL","https://bankwithunited.my.salesforce.com/services/oauth2/authorize","","false","","",""
"a1T6g000000NsypEAC","","245916120F5B416AB302325B640F547B","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_TOKEN_URL","https://bankwithunited.my.salesforce.com/services/oauth2/token","","false","","",""
"a1T6g000000NsyqEAC","","782B5C4C7E644C348B7745654420417B","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-13T18:59:36.000Z","0056g000003hlHeAAI","","REST Analytics Communicator","true","OAUTH2_AUTH_CODE","aPrxsIcPf9nU.yM92AnsvS6wNMSgxA7Pgq3xRZt3Ca70V_9UlejYQFZqlMkSNCdKG_VXegsnvg==","","false","","",""
"a1T6g000000NsyrEAC","","2A200B6E640B44688F3542524C1D1C7F","00D6g0000052B2qEAE","2020-05-12T15:40:58.000Z","0056g000003hlBjAAI","2020-05-12T15:41:26.000Z","0056g000003hlBjAAI","","REST Analytics Communicator","true","OAUTH2_REFRESH_CODE","5Aep8615B7Psrq3qbn7FiNbhWUr1L1yDW8QB1eJumXZ3GGROxSkYE1M7rNs0QBDlo4gV6AlDHT_B9MdkaWnEBqE","","false","","",""
"a1T6g000000NszbEAC","","1E5D42377644451896166C3C1F2C1B65","00D6g0000052B2qEAE","2020-05-13T09:00:13.000Z","0056g000003hlBjAAI","2021-09-02T09:00:42.000Z","0056g000003hlBjAAI","","Business Intelligence","true","Send Data Scheduler Count","477","","false","","",""
"a1T6g000000NszgEAC","","281240136757434DAE7D315330652838","00D6g0000052B2qEAE","2020-05-13T09:00:17.000Z","0056g000003hlBjAAI","2021-09-02T09:00:42.000Z","0056g000003hlBjAAI","","Business Intelligence","true","Send Data Count","477","","false","","",""
"a1T6g000000Nt00EAC","","multi_level_hierarchy_structures","00D6g0000052B2qEAE","2020-05-13T21:09:45.000Z","0056g000003hlBjAAI","2020-05-13T21:09:45.000Z","0056g000003hlBjAAI","","complex_deal_support","true","multi_level_hierarchy_structures","Multi Level Future,Regular Future","When you use this system property, you can establish a multi-level hierarchy. This system property uses a comma-delimited list of values (values separated by commas without spaces in between) that specifies the parent loan types that have a multi-level st","false","","",""
"a1T6g000000Nt05EAC","","exclude structure hierarchy from exp","00D6g0000052B2qEAE","2020-05-13T21:14:19.000Z","0056g000003hlBjAAI","2020-05-13T21:15:03.000Z","0056g000003hlBjAAI","","complex_deal_support","true","exclude_structure_hierarchy_from_exposure","","The exposure exclusion system property provides the ability to specify which levels in the hierarchy are used in exposure calculations and which ones are not. This system property allows the financial institution to specify which tiers of a multi-level hi","false","","",""
"a1T6g000000Nt2zEAC","","325E4237_4752_470B_8555_366C46331535","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","TIMEOUT_VALUE","30","","false","STRING","",""
"a1T6g000000Nt30EAC","","686B147D_6462_4111_9764_7E6468593C57","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:48.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","USERID","Wa7I381CNbvCVBZBHtPCHaxNYQGJocZCXxa5e9W3b+I=","","true","STRING","",""
"a1T6g000000Nt31EAC","","2719410E_7D00_4E45_8229_657822326557","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:48.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","PASSWORD","8rnrJjkSYUerSrCYqGervrQRA4i5oWHgvzc2/JpoJIo=","","true","STRING","",""
"a1T6g000000Nt32EAC","","36144855_5053_451F_AE51_3F24630A0B4B","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","MODEL","PRV","","false","STRING","",""
"a1T6g000000Nt33EAC","","672D075E_5E74_4223_9030_7C482E183D17","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","MODEL_CURRENCY","USD","","false","STRING","",""
"a1T6g000000Nt34EAC","","71604431_3C77_446C_983B_2B2807604320","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","MODEL_FUNCTION","EDFCLC","","false","STRING","",""
"a1T6g000000Nt35EAC","","1B2D132C_407B_4702_AB5B_63237C4D3E02","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","VERBOSE","8","","false","STRING","",""
"a1T6g000000Nt36EAC","","0B08604B_377A_4B50_A41C_3F0A3C142522","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-06-16T16:02:23.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","FINANCIAL_STMNT_ONLY","False","","false","STRING","",""
"a1T6g000000Nt37EAC","","1964367C_1D39_480D_B33F_4D0C236B7110","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-06-08T19:57:57.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","DYNAMIC_2008","False","","false","STRING","",""
"a1T6g000000Nt38EAC","","7B656954_217F_4E1E_8D1B_402E5D304B3B","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","REGION","Nation","","false","STRING","",""
"a1T6g000000Nt39EAC","","235F464E_1E45_4C58_951C_54150A1D4E78","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","INDUSTRY_CLASSIFICATION","NAICS2017","","false","STRING","",""
"a1T6g000000Nt3AEAS","","0A463B2B_2756_4373_A045_587C211E6E3F","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Account NAICS Type Field API Name","NAICS_Type__c","","false","STRING","",""
"a1T6g000000Nt3BEAS","","626F6004_7A24_4E04_9C01_4D5401676627","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Account Cumulative EDF 1YR Field API Name","CumulativeEDF_1Yr__c","","false","STRING","",""
"a1T6g000000Nt3CEAS","","4F79023E_0703_4266_8D2D_72235D2F2E5C","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Account Cumulative EDF 5YR Field API Name","CumulativeEDF_5Yr__c","","false","STRING","",""
"a1T6g000000Nt3DEAS","","457A1757_2A08_457A_A368_5736671F5E15","00D6g0000052B2qEAE","2020-05-15T21:38:28.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Account 5YR Moodys Rating Field API Name","BondDefaultRateMapping5Yr__c","","false","STRING","",""
"a1T6g000000Nt3EEAS","","5B0A3A01_1617_4009_B04D_6C382A071367","00D6g0000052B2qEAE","2020-05-15T21:40:56.000Z","0056g000003hlBjAAI","2020-06-16T16:02:23.000Z","0056g000003hlBjAAI","","FieldMap Configuration","true","fieldMap.configuredKeys.MOODUS_RiskCalc","name,value,type,label,isRequired","Field Descriptors to be used with this plugin","false","","",""
"a1T6g000000NtB8EAK","","570A743E_5052_4847_A45B_1D280C2F2A46","00D6g0000052B2qEAE","2020-05-22T15:29:15.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","CORPORATE_SUBMODEL","USA40EDF","","false","STRING","",""
"a1T6g000000NtB9EAK","","3C0E5F66_6112_420F_9620_5A0372793657","00D6g0000052B2qEAE","2020-05-22T15:29:15.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","DEALERSHIP_SUBMODEL","UDS40EDF","","false","STRING","",""
"a1T6g000000NtBAEA0","","460C6E63_4A07_4045_A46C_174C57117E1E","00D6g0000052B2qEAE","2020-05-22T15:29:15.000Z","0056g000003hlBjAAI","2020-05-22T15:29:16.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","NOTFORPROFIT_SUBMODEL","UNP40EDF","","false","STRING","",""
"a1T6g000000NtBBEA0","","7A543C65_657C_4C22_8371_356D4E071871","00D6g0000052B2qEAE","2020-05-22T15:29:15.000Z","0056g000003hlBjAAI","2020-05-22T15:46:26.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Account RiskCalc Financial Statement Rating","RiskCalc_Financial_Statement_Date__c","","false","STRING","",""
"a1T6g000000NtBCEA0","","66020727_621B_4477_BC73_573F2C570324","00D6g0000052B2qEAE","2020-05-22T15:29:15.000Z","0056g000003hlBjAAI","2020-05-22T15:45:47.000Z","0056g000003hlBjAAI","","MOODUS_RiskCalcConfiguration","true","Underwriting Bundle Type","Type__c","","false","STRING","",""
"a1T6g000000NwGEEA0","","7F1E5D54_1B5A_4B4C_8B6F_69445411622D","00D6g0000052B2qEAE","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","","CUSTOMER_PORTAL","true","Document_Upload_Access_Token","","Cached OAuth access token used for customer file upload which prevents the need to reauthorize each request.","false","","",""
"a1T6g000000NwGFEA0","","13434F65_5C6F_4258_BF59_104825395D2C","00D6g0000052B2qEAE","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","","CUSTOMER_PORTAL","false","Borrower Types for Others Involved","","This system property contains the Borrower Type picklist values that display on the Others Involved route in Online Application. To activate, select the Is Active checkbox and enter the Borrower Type values in a pipe-delimited list.","false","","",""
"a1T6g000000NwGGEA0","","10305E64_3B34_4208_9736_19746E29632B","00D6g0000052B2qEAE","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","","CUSTOMER_PORTAL","false","Display Ownership Percent","","This system property contains the group App names to display the Ownership Percent field on the Others Involved route. To activate, select the Is Active checkbox and enter the App names in a pipe-delimited list.","false","","",""
"a1T6g000000NwGHEA0","","53447C50_2030_4B4F_913D_176F3B1D7524","00D6g0000052B2qEAE","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","","CUSTOMER_PORTAL","false","Valid Statuses to Save Applications","","This custom settings contains application statuses in a pipe-delimited list to allow access to save operations for applications. By default, the Is Active is set to false and the value is null. If the value is blank, then all application statuses can save","false","","",""
"a1T6g000000NwGIEA0","","48180147_767A_474A_AB3D_1F2675766C52","00D6g0000052B2qEAE","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","2020-06-11T17:50:25.000Z","0056g000003hlHYAAY","","CUSTOMER_PORTAL","false","Registration Row Lock Client Retry","0","This system property contains the default number of registration row lock retries on the client side. By default, Is Active is set to false and value is set to 0.","false","","",""
